EXPERIMENT, index_type, index_parameters, index_id, run, key_bits, build_size_log, probe_size_log, batch_count, total_inserts_percentage_of_build_size, total_deletes_percentage_of_build_size, alternating_insert_delete, insert_before_delete, step, do_insert, do_delete, current_batch_size, before_update_size, after_update_size, DESCRIPTION, VALUE
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 7, 0, 1, 13421772, 87241520, 73819748, sort_time_ms, 6.619135856628418
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 7, 0, 1, 13421772, 87241520, 73819748, probe_miss_time_ms, 23.81619262695312
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 7, 0, 1, 13421772, 87241520, 73819748, successor_hits_probe_time_ms, 0
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 7, 0, 1, 13421772, 87241520, 73819748, successor_misses_probe_time_ms, 0
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 7, 0, 1, 13421772, 87241520, 73819748, index_layer_time_ms, 0
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 7, 0, 1, 13421772, 87241520, 73819748, bucket_layer_time_ms, 0
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 7, 0, 1, 13421772, 87241520, 73819748, rebuild_time_ms, 0
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 7, 0, 1, 13421772, 87241520, 73819748, before_update_bytes, 991261568
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 7, 0, 1, 13421772, 87241520, 73819748, after_update_bytes, 991261568
batches, hashtable_slab, initial_load_percent=100&threads_per_block=128&log_num_mem_blocks=8&max_num_super_blocks=128&num_replicas=1, hashtable_slab__100_128_8_128_1, 0, 32, 25, 26, 5, 200, 200, 0, 1, 8, 0, 1, 13421772, 73819748, 60397976, insert_or_delete_time_ms, 9.029791831970215
