EXPERIMENT, index_type, index_parameters, index_id, run, key_bits, build_size_log, probe_size_log, batch_count, total_inserts_percentage_of_build_size, total_deletes_percentage_of_build_size, alternating_insert_delete, insert_before_delete, step, do_insert, do_delete, current_batch_size, before_update_size, after_update_size, DESCRIPTION, VALUE
batches, tree_awad_full, node_size=16&bulk_load=full, tree_awad_full__16_full, 0, 32, 25, 26, 5, 200, 200, 0, 1, 8, 0, 1, 13421772, 73819748, 60397976, before_update_bytes, 1397038848
batches, tree_awad_full, node_size=16&bulk_load=full, tree_awad_full__16_full, 0, 32, 25, 26, 5, 200, 200, 0, 1, 8, 0, 1, 13421772, 73819748, 60397976, after_update_bytes, 1397038848
batches, tree_awad_full, node_size=16&bulk_load=full, tree_awad_full__16_full, 0, 32, 25, 26, 5, 200, 200, 0, 1, 9, 0, 1, 13421772, 60397976, 46976204, insert_or_delete_time_ms, 17.68502426147461
batches, tree_awad_full, node_size=16&bulk_load=full, tree_awad_full__16_full, 0, 32, 25, 26, 5, 200, 200, 0, 1, 9, 0, 1, 13421772, 60397976, 46976204, probe_time_ms, 66.84767913818359
batches, tree_awad_full, node_size=16&bulk_load=full, tree_awad_full__16_full, 0, 32, 25, 26, 5, 200, 200, 0, 1, 9, 0, 1, 13421772, 60397976, 46976204, sort_time_ms, 6.616064071655273
batches, tree_awad_full, node_size=16&bulk_load=full, tree_awad_full__16_full, 0, 32, 25, 26, 5, 200, 200, 0, 1, 9, 0, 1, 13421772, 60397976, 46976204, probe_miss_time_ms, 65.39356994628906
batches, tree_awad_full, node_size=16&bulk_load=full, tree_awad_full__16_full, 0, 32, 25, 26, 5, 200, 200, 0, 1, 9, 0, 1, 13421772, 60397976, 46976204, successor_hits_probe_time_ms, 0
batches, tree_awad_full, node_size=16&bulk_load=full, tree_awad_full__16_full, 0, 32, 25, 26, 5, 200, 200, 0, 1, 9, 0, 1, 13421772, 60397976, 46976204, successor_misses_probe_time_ms, 0
batches, tree_awad_full, node_size=16&bulk_load=full, tree_awad_full__16_full, 0, 32, 25, 26, 5, 200, 200, 0, 1, 9, 0, 1, 13421772, 60397976, 46976204, index_layer_time_ms, 0
batches, tree_awad_full, node_size=16&bulk_load=full, tree_awad_full__16_full, 0, 32, 25, 26, 5, 200, 200, 0, 1, 9, 0, 1, 13421772, 60397976, 46976204, bucket_layer_time_ms, 0
batches, tree_awad_full, node_size=16&bulk_load=full, tree_awad_full__16_full, 0, 32, 25, 26, 5, 200, 200, 0, 1, 9, 0, 1, 13421772, 60397976, 46976204, rebuild_time_ms, 0
batches, tree_awad_full, node_size=16&bulk_load=full, tree_awad_full__16_full, 0, 32, 25, 26, 5, 200, 200, 0, 1, 9, 0, 1, 13421772, 60397976, 46976204, before_update_bytes, 1397038848
batches, tree_awad_full, node_size=16&bulk_load=full, tree_awad_full__16_full, 0, 32, 25, 26, 5, 200, 200, 0, 1, 9, 0, 1, 13421772, 60397976, 46976204, after_update_bytes, 1397038848
batches, tree_awad_full, node_size=16&bulk_load=full, tree_awad_full__16_full, 0, 32, 25, 26, 5, 200, 200, 0, 1, 10, 0, 1, 13421772, 46976204, 33554432, insert_or_delete_time_ms, 17.72377586364746
batches, tree_awad_full, node_size=16&bulk_load=full, tree_awad_full__16_full, 0, 32, 25, 26, 5, 200, 200, 0, 1, 10, 0, 1, 13421772, 46976204, 33554432, probe_time_ms, 66.84467315673828
batches, tree_awad_full, node_size=16&bulk_load=full, tree_awad_full__16_full, 0, 32, 25, 26, 5, 200, 200, 0, 1, 10, 0, 1, 13421772, 46976204, 33554432, sort_time_ms, 6.608895778656006
batches, tree_awad_full, node_size=16&bulk_load=full, tree_awad_full__16_full, 0, 32, 25, 26, 5, 200, 200, 0, 1, 10, 0, 1, 13421772, 46976204, 33554432, probe_miss_time_ms, 65.30150604248047
batches, tree_awad_full, node_size=16&bulk_load=full, tree_awad_full__16_full, 0, 32, 25, 26, 5, 200, 200, 0, 1, 10, 0, 1, 13421772, 46976204, 33554432, successor_hits_probe_time_ms, 0
batches, tree_awad_full, node_size=16&bulk_load=full, tree_awad_full__16_full, 0, 32, 25, 26, 5, 200, 200, 0, 1, 10, 0, 1, 13421772, 46976204, 33554432, successor_misses_probe_time_ms, 0
batches, tree_awad_full, node_size=16&bulk_load=full, tree_awad_full__16_full, 0, 32, 25, 26, 5, 200, 200, 0, 1, 10, 0, 1, 13421772, 46976204, 33554432, index_layer_time_ms, 0
batches, tree_awad_full, node_size=16&bulk_load=full, tree_awad_full__16_full, 0, 32, 25, 26, 5, 200, 200, 0, 1, 10, 0, 1, 13421772, 46976204, 33554432, bucket_layer_time_ms, 0
batches, tree_awad_full, node_size=16&bulk_load=full, tree_awad_full__16_full, 0, 32, 25, 26, 5, 200, 200, 0, 1, 10, 0, 1, 13421772, 46976204, 33554432, rebuild_time_ms, 0
batches, tree_awad_full, node_size=16&bulk_load=full, tree_awad_full__16_full, 0, 32, 25, 26, 5, 200, 200, 0, 1, 10, 0, 1, 13421772, 46976204, 33554432, before_update_bytes, 1397038848
batches, tree_awad_full, node_size=16&bulk_load=full, tree_awad_full__16_full, 0, 32, 25, 26, 5, 200, 200, 0, 1, 10, 0, 1, 13421772, 46976204, 33554432, after_update_bytes, 1397038848
batches, tree_awad_full, node_size=16&bulk_load=full, tree_awad_full__16_full, 1, 32, 25, 26, 5, 200, 200, 0, 1, 0, 1, 0, 13421772, 33554432, 46976204, insert_or_delete_time_ms, 0
batches, tree_awad_full, node_size=16&bulk_load=full, tree_awad_full__16_full, 1, 32, 25, 26, 5, 200, 200, 0, 1, 0, 1, 0, 13421772, 33554432, 46976204, probe_time_ms, 59.0274543762207
batches, tree_awad_full, node_size=16&bulk_load=full, tree_awad_full__16_full, 1, 32, 25, 26, 5, 200, 200, 0, 1, 0, 1, 0, 13421772, 33554432, 46976204, sort_time_ms, 6.615007877349854
batches, tree_awad_full, node_size=16&bulk_load=full, tree_awad_full__16_full, 1, 32, 25, 26, 5, 200, 200, 0, 1, 0, 1, 0, 13421772, 33554432, 46976204, probe_miss_time_ms, 57.58259201049805
batches, tree_awad_full, node_size=16&bulk_load=full, tree_awad_full__16_full, 1, 32, 25, 26, 5, 200, 200, 0, 1, 0, 1, 0, 13421772, 33554432, 46976204, successor_hits_probe_time_ms, 0
